Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
7/12/15, 03:59:48,-43.132759,147.675186,100.17,2916,107,0,91.67, 
7/12/15, 04:01:31,-43.132759,147.675186,100.17,2916,107,0,0,1
7/12/15, 04:03:12,-43.134083,147.677063,-6.33,0,0,0,211.83,1
7/12/15, 04:04:51,-43.135227,147.677567,3.39,0,165,0,133.62, 
7/12/15, 04:06:34,-43.135227,147.677567,3.39,0,165,0,0, 
7/12/15, 04:08:20,-43.137768,147.679001,9.88,0,23,0,305.57, 
7/12/15, 04:10:08,-43.139206,147.679001,5.61,3420,178,0,159.9,1
7/12/15, 04:11:42,-43.140381,147.678879,-1.67,3384,177,0,131.03,1
7/12/15, 04:13:25,-43.140381,147.678879,-1.67,3384,177,0,0,1
7/12/15, 04:14:59,-43.142666,147.678925,-2.66,0,0,0,254.11, 
7/12/15, 04:16:33,-43.143494,147.678848,1.59,0,83,0,92.28, 
7/12/15, 04:18:17,-43.144272,147.679153,2.66,0,162,0,89.98, 
7/12/15, 04:19:54,-43.145508,147.678696,5.43,0,160,0,142.35, 
7/12/15, 04:21:37,-43.145508,147.678696,5.43,0,160,0,0, 
7/12/15, 04:23:19,-43.148235,147.678375,34.68,2916,94,0,304.34, 
7/12/15, 04:28:28,-43.148235,147.678375,34.68,2916,94,0,0,1
7/12/15, 04:30:13,-43.153736,147.676468,2.11,0,165,0,630.94,1
7/12/15, 04:31:47,-43.154804,147.676132,1.68,0,0,0,121.84, 
7/12/15, 04:33:30,-43.154804,147.676132,1.68,0,0,0,0, 
7/12/15, 04:35:04,-43.156864,147.675156,3.6,3168,123,0,242.36,1
7/12/15, 04:36:39,-43.157955,147.674667,-0.7,0,271,0,127.63,1
7/12/15, 04:38:14,-43.159019,147.674316,2.46,0,254,0,121.69, 
7/12/15, 04:39:50,-43.159405,147.67421,-2.21,0,0,0,43.77, 
7/12/15, 04:41:24,-43.159767,147.674088,-2.49,0,0,0,41.45, 
7/12/15, 04:42:59,-43.160137,147.674011,3.13,1080,181,0,41.61,1
7/12/15, 04:44:34,-43.160435,147.673767,2.73,1044,281,0,38.6,1
7/12/15, 04:46:10,-43.160732,147.673584,0.18,0,200,0,36.21, 
7/12/15, 04:47:45,-43.160992,147.673325,5.12,0,0,0,35.74, 
7/12/15, 04:49:19,-43.161102,147.673218,8.13,0,0,0,15, 
7/12/15, 04:50:54,-43.161209,147.672958,3.9,0,317,0,24.21, 
7/12/15, 04:52:29,-43.161358,147.672714,2.32,0,0,0,25.81, 
7/12/15, 04:54:03,-43.16153,147.672546,5.32,0,242,0,23.48, 
7/12/15, 04:55:38,-43.161713,147.672302,-1.97,0,280,0,28.39, 
7/12/15, 04:57:21,-43.162201,147.672348,38.14,5796,147,0,54.39,1
7/12/15, 04:59:03,-43.163139,147.671417,-0.18,3024,196,0,128.77,1
7/12/15, 05:01:11,-43.164452,147.670822,-15.82,4860,207,0,153.77,1
7/12/15, 05:02:46,-43.165253,147.670883,-1.29,0,0,0,89.2,1
7/12/15, 05:04:22,-43.165649,147.670837,6.98,0,264,0,44.19, 
7/12/15, 05:06:01,-43.165455,147.670395,4.7,0,215,0,41.84, 
7/12/15, 05:07:41,-43.165592,147.670074,-4.14,2232,252,0,30.16,1
7/12/15, 05:09:16,-43.165657,147.669952,7.12,1656,22,0,12.25,1
7/12/15, 05:11:19,-43.165741,147.669647,4.06,432,215,0,26.44, 
7/12/15, 05:12:57,-43.165829,147.669327,-1.43,0,303,0,27.74, 
7/12/15, 05:14:33,-43.165985,147.669113,-0.99,0,212,0,24.54, 
7/12/15, 05:16:09,-43.166153,147.669083,10.09,0,230,0,18.84, 
7/12/15, 05:17:51,-43.166893,147.668884,13.95,2916,9,0,83.85, 
7/12/15, 05:19:34,-43.166893,147.668884,13.95,2916,9,0,0,1
7/12/15, 05:21:16,-43.169987,147.667877,-7.19,6984,151,0,353.6,1
7/12/15, 05:26:58,-43.169987,147.667877,-7.19,6984,151,0,0,1
7/12/15, 05:28:57,-43.174828,147.666046,-7.99,0,0,0,558.4, 
7/12/15, 05:30:32,-43.175644,147.666214,9.04,1008,217,0,91.75,1
7/12/15, 05:32:08,-43.175831,147.66571,-3.26,396,50,0,45.85,1
7/12/15, 05:33:45,-43.175915,147.665604,7.92,0,252,0,12.69, 
7/12/15, 05:35:20,-43.176041,147.665222,2.32,5472,170,0,34, 
7/12/15, 05:37:06,-43.176003,147.665024,2.41,2556,225,0,16.6,1
7/12/15, 05:38:41,-43.175972,147.664795,-0.04,1872,57,0,18.89,1
7/12/15, 05:52:31,-43.175972,147.664795,-0.04,1872,57,0,0, 
7/12/15, 05:54:14,-43.18652,147.661713,58.18,0,0,0,1199.21, 
7/12/15, 06:03:20,-43.18652,147.661713,58.18,0,0,0,0, 
7/12/15, 06:05:38,-43.197762,147.655853,1061.89,1296,142,0,1337.28, 
7/12/15, 06:07:21,-43.197762,147.655853,1061.89,1296,142,0,0,1
7/12/15, 06:09:07,-43.20026,147.655762,1062.43,0,0,0,277.86,1
7/12/15, 06:11:04,-43.201839,147.656296,1056.54,4968,174,0,180.83, 
7/12/15, 06:14:31,-43.201839,147.656296,1056.54,4968,174,0,0,1
7/12/15, 06:16:33,-43.203407,147.657089,1056.54,288,138,0,185.82,1
7/12/15, 06:18:35,-43.203529,147.65712,1055.76,756,48,0,13.8,1
