Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
6/12/15, 04:12:32,-43.132729,147.674698,-5.66,9108,149,0,82.88,1
6/12/15, 04:14:10,-43.133797,147.676834,17.63,0,144,0,210.11,1
6/12/15, 04:15:51,-43.13446,147.677994,7.99,1548,7,0,119.56,1
6/12/15, 04:17:33,-43.135204,147.678574,19.38,1980,0,0,95.18,1
6/12/15, 04:19:16,-43.135204,147.678574,19.38,1980,0,0,0,1
6/12/15, 04:20:59,-43.137722,147.679276,1.08,3744,179,0,285.72,1
6/12/15, 04:22:35,-43.138889,147.679214,0.21,0,0,0,129.86,1
6/12/15, 04:24:18,-43.139763,147.679474,-5.44,0,154,0,99.45, 
6/12/15, 04:25:54,-43.14106,147.679779,4.43,0,0,0,146.33, 
6/12/15, 04:27:29,-43.142441,147.679871,-6.04,1368,339,0,153.74,1
6/12/15, 04:29:13,-43.143635,147.679962,4.62,0,195,0,132.97,1
6/12/15, 04:30:51,-43.144867,147.679977,-0.65,0,172,0,137, 
6/12/15, 04:32:33,-43.146255,147.680069,3.24,4572,161,0,154.52,1
6/12/15, 04:34:08,-43.147518,147.679398,2.17,2088,208,0,150.62,1
6/12/15, 04:35:50,-43.148655,147.679123,0.92,3348,172,0,128.38,1
6/12/15, 04:37:26,-43.1493,147.679001,-0.65,0,228,0,72.4,1
6/12/15, 04:39:02,-43.150059,147.678818,-2.72,2304,140,0,85.69,1
6/12/15, 04:40:40,-43.15115,147.678619,-3.48,0,188,0,122.38,1
6/12/15, 04:42:27,-43.152451,147.678528,-1.73,3672,152,0,144.85,1
6/12/15, 04:44:01,-43.153133,147.678299,1.21,3780,190,0,78.08,1
6/12/15, 04:45:37,-43.154163,147.678101,1.2,0,201,0,115.65,1
6/12/15, 04:47:12,-43.154865,147.678116,3.27,0,182,0,78.07, 
6/12/15, 04:48:48,-43.155285,147.678024,-17.67,0,337,0,47.29, 
6/12/15, 04:50:24,-43.155651,147.677963,0.71,0,173,0,41, 
6/12/15, 04:51:59,-43.156143,147.677963,2.2,0,320,0,54.71, 
6/12/15, 04:53:34,-43.156631,147.677856,-6.33,0,169,0,54.95, 
6/12/15, 04:55:09,-43.157017,147.677765,2.36,0,170,0,43.55, 
6/12/15, 04:56:44,-43.157467,147.677689,-2.74,0,0,0,50.42, 
6/12/15, 04:58:19,-43.157787,147.677521,2.27,0,255,0,38.1, 
6/12/15, 05:00:04,-43.158504,147.677292,0.36,2376,205,0,81.86,1
