Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/01/09, 04:07:58, -43.272114, 147.351349, 0.67,  0.00, 130, 0, 187.50, 1
2016/01/09, 04:09:40, -43.273266, 147.352600, 3.89,  2880.00, 129, 0, 163.30, 1
2016/01/09, 04:11:13, -43.273983, 147.352890, 7.92,  1260.00, 0, 0, 83.11, 1
2016/01/09, 04:12:50, -43.274803, 147.352798, 15.85,  0.00, 148, 0, 91.48, 1
2016/01/09, 04:14:31, -43.274803, 147.352798, 15.85,  0.00, 148, 0, 0.00, 
2016/01/09, 04:16:14, -43.277077, 147.351425, 6.49,  2952.00, 135, 0, 276.21, 1
2016/01/09, 04:17:57, -43.277977, 147.351761, -28.71,  0.00, 302, 0, 103.71, 1
2016/01/09, 04:19:37, -43.277977, 147.351761, -28.71,  0.00, 302, 0, 0.00, 
2016/01/09, 04:21:18, -43.280224, 147.353394, -22.13,  5688.00, 102, 0, 282.67, 1
2016/01/09, 04:22:59, -43.281170, 147.354141, 18.71,  3924.00, 144, 0, 121.33, 1
2016/01/09, 04:24:32, -43.282116, 147.354706, 25.25,  2376.00, 96, 0, 114.70, 1
2016/01/09, 04:26:15, -43.283192, 147.355804, 101.68,  0.00, 0, 0, 149.05, 1
2016/01/09, 04:27:51, -43.283401, 147.356003, -8.65,  0.00, 0, 0, 28.28, 
2016/01/09, 04:29:24, -43.283688, 147.356506, 2.31,  2448.00, 120, 0, 51.73, 1
2016/01/09, 04:31:03, -43.284176, 147.357178, 4.62,  0.00, 115, 0, 76.83, 1
2016/01/09, 04:32:36, -43.284512, 147.357651, 6.42,  0.00, 103, 0, 53.50, 
2016/01/09, 04:34:09, -43.284798, 147.358124, 5.35,  0.00, 117, 0, 49.77, 
2016/01/09, 04:35:44, -43.285721, 147.358826, 8.96,  0.00, 267, 0, 117.31, 
2016/01/09, 04:37:21, -43.286213, 147.359497, 2.81,  0.00, 153, 0, 77.09, 
2016/01/09, 04:38:55, -43.286976, 147.359695, -26.37,  3024.00, 169, 0, 86.34, 1
2016/01/09, 04:40:33, -43.287445, 147.360886, 6.25,  2376.00, 133, 0, 109.60, 1
2016/01/09, 04:42:05, -43.287937, 147.361359, 10.26,  3060.00, 183, 0, 66.77, 1
2016/01/09, 04:43:39, -43.288277, 147.361862, 9.32,  0.00, 305, 0, 55.56, 1
2016/01/09, 04:45:13, -43.288643, 147.362122, 3.42,  1476.00, 231, 0, 45.82, 
2016/01/09, 04:46:54, -43.289429, 147.362564, -14.04,  6156.00, 96, 0, 94.44, 
