Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
8/12/15, 04:18:08,-43.131683,147.676849,-62.99,46260,158,0,322.92, 
8/12/15, 04:21:27,-43.131683,147.676849,-62.99,46260,158,0,0,1
8/12/15, 04:22:59,-43.131969,147.680466,-21.11,0,266,0,295.23,1
8/12/15, 04:24:40,-43.134197,147.680832,-20.02,0,0,0,249.52, 
8/12/15, 04:26:20,-43.134197,147.680832,-20.02,0,0,0,0, 
8/12/15, 04:28:02,-43.137894,147.680771,-19.69,8280,265,0,411.12,1
8/12/15, 04:29:33,-43.139664,147.681244,-11.49,2160,139,0,200.52,1
8/12/15, 04:31:14,-43.141178,147.68103,3.75,3240,186,0,169.24,1
8/12/15, 04:32:53,-43.141178,147.68103,3.75,3240,186,0,0,1
8/12/15, 04:34:33,-43.144314,147.682571,261.94,2304,322,0,370.44, 
8/12/15, 04:36:13,-43.144314,147.682571,261.94,2304,322,0,0,1
8/12/15, 04:37:44,-43.147934,147.677551,-167.74,0,226,0,572.62,1
8/12/15, 04:39:24,-43.149101,147.677826,-102.57,0,211,0,131.67, 
8/12/15, 04:40:58,-43.15015,147.678177,3.88,5364,122,0,120.07,1
8/12/15, 04:42:32,-43.150753,147.67807,25.19,5760,170,0,67.61,1
8/12/15, 04:44:09,-43.151627,147.67778,-7.9,3276,169,0,99.99,1
8/12/15, 04:45:42,-43.15234,147.677643,-0.79,4032,234,0,80.06,1
8/12/15, 04:47:58,-43.153645,147.677612,0.03,3420,190,0,145.13,1
8/12/15, 04:49:41,-43.154274,147.677551,5.75,4140,168,0,70.12,1
8/12/15, 04:51:17,-43.154797,147.677429,9.53,0,188,0,58.99,1
8/12/15, 04:52:49,-43.15543,147.677383,3.28,4176,127,0,70.49,1
8/12/15, 04:54:21,-43.156052,147.67746,17.67,4788,214,0,69.44,1
8/12/15, 04:55:54,-43.156578,147.67717,1.86,6156,267,0,63.04,1
8/12/15, 04:57:29,-43.157059,147.677109,4.43,1260,133,0,53.71,1
8/12/15, 04:59:04,-43.157593,147.677032,5.05,2952,209,0,59.71,1
8/12/15, 05:00:36,-43.158134,147.676971,-1.54,2016,130,0,60.36,1
8/12/15, 05:02:08,-43.158592,147.676895,3.75,5364,157,0,51.3,1
8/12/15, 05:04:02,-43.159294,147.676743,4.67,1404,206,0,79.03,1
8/12/15, 05:05:58,-43.159939,147.676712,10.4,936,137,0,71.76,1
8/12/15, 05:07:55,-43.160656,147.676407,-8.92,5256,215,0,83.48,1
8/12/15, 05:10:10,-43.161175,147.676529,10.93,3276,260,0,58.55,1
8/12/15, 05:12:24,-43.162426,147.675995,-58.52,13572,180,0,145.69,1
8/12/15, 05:32:47,-43.162426,147.675995,-58.52,13572,180,0,0, 
8/12/15, 05:34:47,-43.185032,147.675415,-4.79,9756,231,0,2514.11,1
8/12/15, 05:36:58,-43.184113,147.679749,208.35,2376,174,0,365.95,1
8/12/15, 05:41:11,-43.186665,147.675446,15.86,3204,207,0,449.71,1
8/12/15, 06:39:15,-43.186665,147.675446,15.86,3204,207,0,0, 
8/12/15, 06:43:20,-43.239693,147.660355,10.02,1296,127,0,6021.94,1
8/12/15, 06:45:01,-43.239994,147.660248,4.79,2412,193,0,34.57,1
8/12/15, 06:46:41,-43.239994,147.660248,4.79,2412,193,0,0, 
8/12/15, 06:48:21,-43.241524,147.660004,-27.55,0,340,0,171.27, 
8/12/15, 06:50:00,-43.24308,147.660568,-3.52,396,96,0,178.95, 
8/12/15, 06:51:39,-43.24308,147.660568,-3.52,396,96,0,0,1
8/12/15, 06:53:11,-43.245811,147.661316,4.95,0,284,0,309.66,1
8/12/15, 06:54:47,-43.247032,147.662033,35.8,10332,171,0,147.67, 
8/12/15, 06:56:26,-43.247032,147.662033,35.8,10332,171,0,0,1
8/12/15, 06:58:00,-43.249748,147.662979,-19.45,0,177,0,311.57,1
8/12/15, 06:59:39,-43.250809,147.664124,-18.95,3096,152,0,150.06, 
8/12/15, 07:01:17,-43.250809,147.664124,-18.95,3096,152,0,0,1
8/12/15, 07:02:49,-43.253925,147.668121,222.61,0,160,0,474.17,1
8/12/15, 07:04:29,-43.254707,147.667526,65.72,8388,93,0,99.41,1
8/12/15, 07:06:01,-43.255741,147.667343,-10.13,0,199,0,115.93,1
8/12/15, 07:07:42,-43.256947,147.668442,-80.58,12204,264,0,160.95, 
8/12/15, 07:09:22,-43.256947,147.668442,-80.58,12204,264,0,0,1
8/12/15, 07:10:57,-43.259052,147.670944,18.23,0,85,0,309.58,1
8/12/15, 07:12:33,-43.259754,147.672302,3.77,0,158,0,134.86, 
8/12/15, 07:14:12,-43.259876,147.674057,52.9,0,0,0,142.76, 
8/12/15, 07:15:52,-43.260593,147.675598,-8.59,7092,209,0,148.08,1
8/12/15, 07:17:31,-43.261032,147.677856,79.53,5724,146,0,189.25,1
8/12/15, 07:19:11,-43.261414,147.678726,43.11,3492,2,0,82.26,1
8/12/15, 07:20:50,-43.261414,147.678726,43.11,3492,2,0,0,1
8/12/15, 07:22:29,-43.2621,147.682846,18.69,0,0,0,342.23, 
8/12/15, 07:24:07,-43.262287,147.684006,57.58,1008,0,0,96.2,1
8/12/15, 07:25:46,-43.261402,147.686142,45.19,3852,27,0,199,1
8/12/15, 07:32:24,-43.261402,147.686142,45.19,3852,27,0,0,1
8/12/15, 07:33:58,-43.260231,147.693298,2.09,1692,46,0,593.92,1
8/12/15, 07:35:30,-43.260216,147.693497,-7.9,1584,228,0,16.2,1
8/12/15, 07:37:01,-43.260204,147.693619,7.28,684,62,0,9.97, 
8/12/15, 07:38:34,-43.260166,147.693665,-2.63,612,190,0,5.63, 
8/12/15, 07:40:07,-43.260223,147.693863,4.57,648,293,0,17.24, 
8/12/15, 07:41:40,-43.260258,147.693878,-4.83,2016,279,0,4.08, 
8/12/15, 07:43:15,-43.260288,147.693939,-2.54,720,222,0,5.96, 
8/12/15, 07:44:48,-43.260315,147.694046,-6.76,1368,248,0,9.17, 
8/12/15, 07:46:22,-43.260342,147.694199,-0.11,0,262,0,12.75, 
8/12/15, 07:47:58,-43.260365,147.69426,-4.29,1332,259,0,5.56,1
8/12/15, 07:49:32,-43.260368,147.694489,2.41,0,10,0,18.55,1
8/12/15, 07:51:07,-43.260399,147.694565,-18.26,0,286,0,7.05, 
8/12/15, 07:52:39,-43.260372,147.694794,-3.42,3960,80,0,18.79, 
8/12/15, 07:54:12,-43.260403,147.69487,-1.94,1764,37,0,7.05, 
8/12/15, 07:55:43,-43.260418,147.695053,4.13,4500,204,0,14.91, 
8/12/15, 07:57:23,-43.260418,147.695053,4.13,4500,204,0,0, 
8/12/15, 07:59:03,-43.260406,147.697052,-6.85,0,156,0,161.88, 
8/12/15, 08:00:42,-43.260406,147.697052,-6.85,0,156,0,0, 
8/12/15, 08:02:27,-43.260536,147.699661,7.26,2016,191,0,211.76, 
8/12/15, 08:04:06,-43.260536,147.699661,7.26,2016,191,0,0,1
8/12/15, 08:05:45,-43.258984,147.702576,-11.69,3816,311,0,292.41,1
8/12/15, 08:12:22,-43.258984,147.702576,-11.69,3816,311,0,0,1
8/12/15, 08:14:06,-43.256943,147.70929,1.78,13932,238,0,589.17,1
8/12/15, 08:15:46,-43.257141,147.710037,26.54,3852,101,0,64.38,1
8/12/15, 08:17:28,-43.256264,147.713974,-20,1620,89,0,333.41,1
8/12/15, 08:19:20,-43.256302,147.713211,6.77,3060,253,0,61.93,1
8/12/15, 08:21:15,-43.25613,147.714508,0.26,1512,137,0,106.76,1
8/12/15, 08:22:55,-43.256023,147.715698,-7.58,4140,73,0,97.1,1
8/12/15, 08:24:46,-43.25626,147.71727,-3.64,1152,216,0,130,1
8/12/15, 08:26:42,-43.256664,147.718369,7.24,2772,36,0,99.69,1
8/12/15, 08:30:01,-43.256664,147.718369,7.24,2772,36,0,0,1
8/12/15, 08:32:01,-43.256939,147.722321,-0.24,1836,256,0,321.5,1
8/12/15, 08:33:42,-43.256729,147.723053,-5.18,2808,274,0,63.71,1
8/12/15, 08:36:08,-43.256897,147.72258,0.27,4068,257,0,42.62,1
8/12/15, 08:39:02,-43.257359,147.724503,-4.38,0,0,0,163.98, 
8/12/15, 08:45:53,-43.257359,147.724503,-4.38,0,0,0,0, 
8/12/15, 08:47:47,-43.262356,147.725983,45.18,0,0,0,568.42, 
8/12/15, 08:53:16,-43.262356,147.725983,45.18,0,0,0,0, 
8/12/15, 08:55:44,-43.265354,147.733597,-0.95,7416,81,0,700.88, 
8/12/15, 08:57:25,-43.265354,147.733597,-0.95,7416,81,0,0,1
8/12/15, 08:59:17,-43.266285,147.734055,46.83,4428,86,0,109.96,1
8/12/15, 09:12:54,-43.266285,147.734055,46.83,4428,86,0,0, 
8/12/15, 09:15:03,-43.274189,147.739319,1.03,1512,190,0,976.77,1
8/12/15, 09:16:35,-43.2743,147.739304,5.31,2052,311,0,12.4,1
8/12/15, 09:18:07,-43.274464,147.739304,-17.69,2304,27,0,18.24, 
8/12/15, 09:19:39,-43.274616,147.739288,1.85,5940,105,0,16.95, 
8/12/15, 09:21:21,-43.275005,147.739487,6.75,0,161,0,46.16, 
8/12/15, 09:22:52,-43.275105,147.739365,7.2,0,0,0,14.87, 
8/12/15, 09:24:32,-43.275105,147.739365,7.2,0,0,0,0, 
8/12/15, 09:26:14,-43.274796,147.740784,0.72,0,0,0,119.91, 
8/12/15, 09:27:50,-43.273975,147.742142,0.08,2556,81,0,142.9,1
8/12/15, 09:29:21,-43.272774,147.742813,-10.77,16236,14,0,144.17,1
8/12/15, 09:30:57,-43.271976,147.742325,-10.97,0,242,0,97.13,1
8/12/15, 09:32:38,-43.272343,147.740738,7.93,1692,227,0,134.81, 
8/12/15, 09:35:57,-43.272343,147.740738,7.93,1692,227,0,0,1
