Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
19/12/15, 02:42:59,-42.990299,147.330612,-35.95,2628,147,0,97.11,1
19/12/15, 02:44:35,-42.990818,147.332336,4.31,0,0,0,151.63,1
19/12/15, 02:46:19,-42.99165,147.333542,1.13,0,148,0,134.83, 
19/12/15, 02:47:55,-42.992065,147.334793,-0.91,1584,72,0,111.72,1
19/12/15, 02:49:30,-42.992462,147.335968,4.71,0,0,0,105.27,1
19/12/15, 02:51:05,-42.992939,147.33696,-2.14,0,122,0,96.55, 
19/12/15, 02:52:53,-42.993385,147.338028,0.55,2088,143,0,100.02,1
19/12/15, 02:54:29,-42.99369,147.338821,2.48,0,165,0,72.87,1
19/12/15, 02:56:15,-42.99398,147.339478,0.36,1692,110,0,62.41,1
19/12/15, 02:57:51,-42.994312,147.340042,0.69,0,0,0,58.88,1
19/12/15, 02:59:26,-42.994564,147.340485,-2.66,0,0,0,45.64, 
19/12/15, 03:02:03,-42.994869,147.341339,2,1872,132,0,77.29,1
19/12/15, 03:04:07,-42.995178,147.341949,3.15,0,0,0,60.35,1
19/12/15, 03:05:42,-42.995487,147.342438,-0.13,0,0,0,52.56, 
19/12/15, 03:07:17,-42.995689,147.342911,-1.54,0,0,0,44.55, 
19/12/15, 03:08:52,-42.995842,147.343277,-1.07,0,0,0,34.29, 
19/12/15, 03:10:28,-42.996094,147.34346,-5.82,0,0,0,31.73, 
19/12/15, 03:12:05,-42.996265,147.343704,7.55,0,126,0,27.48, 
19/12/15, 03:13:40,-42.996552,147.344025,5.49,0,0,0,41.23, 
19/12/15, 03:15:15,-42.996792,147.34436,3.88,0,0,0,38.14, 
19/12/15, 03:16:50,-42.997021,147.344727,10.96,0,0,0,39.23, 
19/12/15, 03:18:25,-42.997231,147.345032,-1.78,0,0,0,34.07, 
19/12/15, 03:20:00,-42.997501,147.345306,3.28,0,154,0,37.39, 
19/12/15, 03:21:35,-42.997776,147.345581,5.61,0,137,0,37.88, 
19/12/15, 03:23:10,-42.997967,147.345871,2.92,0,0,0,31.74, 
19/12/15, 03:24:45,-42.998146,147.346191,0.13,0,0,0,32.76, 
19/12/15, 03:26:20,-42.998341,147.346497,3.97,0,0,0,33.01, 
19/12/15, 03:27:56,-42.99855,147.346909,2.02,0,0,0,40.78, 
19/12/15, 03:29:31,-42.998775,147.347275,6.37,0,0,0,38.88, 
19/12/15, 03:31:06,-42.998947,147.347504,3.62,0,336,0,26.69, 
19/12/15, 03:32:41,-42.999096,147.34787,3.19,0,0,0,34.07, 
19/12/15, 03:34:17,-42.999275,147.348282,5.01,0,0,0,38.97, 
19/12/15, 03:35:52,-42.999454,147.348663,2.98,0,0,0,36.83, 
19/12/15, 03:37:27,-42.99968,147.349091,2.46,0,0,0,42.93, 
19/12/15, 03:39:03,-42.999886,147.349503,1.15,0,0,0,40.59, 
19/12/15, 03:40:38,-43.000027,147.349792,2.89,0,0,0,28.25, 
19/12/15, 03:42:13,-43.000229,147.350113,-1.3,0,0,0,34.44, 
19/12/15, 03:43:48,-43.000458,147.350357,4.55,0,0,0,32.28, 
19/12/15, 03:45:23,-43.000648,147.350372,-0.04,0,0,0,21.16, 
19/12/15, 03:47:00,-43.000919,147.350311,3.47,1224,355,0,30.54,1
19/12/15, 03:48:35,-43.001125,147.350464,2.11,0,0,0,26.07,1
19/12/15, 03:50:10,-43.001358,147.350662,3.31,0,0,0,30.5, 
19/12/15, 03:51:45,-43.00153,147.350922,5.29,0,0,0,28.51, 
19/12/15, 03:53:20,-43.001759,147.35112,1.77,0,0,0,30.13, 
19/12/15, 03:54:55,-43.001972,147.35141,2.67,0,205,0,33.42, 
19/12/15, 03:56:30,-43.002243,147.351669,4.01,0,174,0,36.76, 
19/12/15, 03:58:05,-43.002464,147.351913,0.28,0,0,0,31.58, 
19/12/15, 03:59:40,-43.002659,147.352203,-0.4,0,130,0,32.04, 
19/12/15, 04:01:15,-43.002846,147.352509,2.48,0,94,0,32.43, 
19/12/15, 04:02:56,-43.002914,147.353058,-1.16,828,357,0,45.28,1
19/12/15, 04:04:39,-43.003307,147.354141,-6.69,6156,105,0,98.31,1
19/12/15, 04:06:15,-43.003895,147.355072,2.89,1584,110,0,100.03,1
19/12/15, 04:07:50,-43.004509,147.355148,5.43,0,156,0,68.55,1
19/12/15, 04:09:25,-43.005024,147.355331,2.01,0,166,0,59.17, 
19/12/15, 04:11:00,-43.005505,147.355484,3.45,0,155,0,54.91, 
19/12/15, 04:12:35,-43.005981,147.355835,2.35,0,48,0,60.13, 
19/12/15, 04:16:02,-43.005981,147.355835,2.35,0,48,0,0, 
19/12/15, 04:17:46,-43.009007,147.358063,7.27,2808,143,0,382.15,1
19/12/15, 04:19:21,-43.009827,147.358612,-0.6,0,0,0,101.52,1
19/12/15, 04:21:04,-43.009827,147.358612,-0.6,0,0,0,0, 
19/12/15, 04:22:54,-43.012066,147.360031,6.65,5616,190,0,274.4,1
19/12/15, 04:24:37,-43.013245,147.360916,-10.66,2628,189,0,149.55,1
19/12/15, 04:26:12,-43.014256,147.361877,2.17,0,131,0,136.9,1
19/12/15, 04:27:55,-43.015575,147.362473,-4.01,792,160,0,154.46,1
19/12/15, 04:29:30,-43.016411,147.363098,3.94,2592,107,0,105.94,1
19/12/15, 04:31:05,-43.016945,147.363281,2.36,0,130,0,61.21,1
19/12/15, 04:32:40,-43.017452,147.363525,-11.66,0,194,0,59.76, 
19/12/15, 04:34:15,-43.017849,147.363632,5.69,0,188,0,44.99, 
19/12/15, 04:35:50,-43.018318,147.363953,1.39,0,135,0,58.32, 
19/12/15, 04:37:26,-43.018867,147.364059,2.44,0,0,0,61.65, 
19/12/15, 04:39:02,-43.019283,147.364304,3.49,0,123,0,50.36, 
19/12/15, 04:40:37,-43.019794,147.364471,2.88,0,138,0,58.42, 
19/12/15, 04:42:31,-43.020645,147.364624,-1.16,2304,108,0,95.44,1
19/12/15, 04:44:08,-43.021816,147.365143,1.45,3168,162,0,136.87,1
19/12/15, 04:45:43,-43.022465,147.365677,7.88,2232,22,0,84.22,1
19/12/15, 04:47:20,-43.023163,147.365723,1.1,0,169,0,77.7,1
19/12/15, 04:48:55,-43.023659,147.365829,8.49,0,0,0,55.82, 
19/12/15, 04:50:31,-43.024113,147.365982,5.97,0,74,0,51.99, 
19/12/15, 04:52:06,-43.024609,147.366272,3.09,0,116,0,59.98, 
19/12/15, 04:53:43,-43.024895,147.366348,6.66,0,84,0,32.4, 
19/12/15, 04:55:18,-43.025162,147.366531,-0.33,1728,28,0,33.21,1
19/12/15, 04:56:54,-43.025501,147.366623,3.64,0,158,0,38.43,1
19/12/15, 04:58:29,-43.025875,147.366745,5.72,0,0,0,42.75, 
19/12/15, 05:00:05,-43.026382,147.366898,5.76,0,182,0,57.73, 
19/12/15, 05:01:42,-43.02755,147.367615,1.88,0,201,0,142.35, 
19/12/15, 05:03:17,-43.029106,147.367981,0.93,3420,147,0,175.56,1
19/12/15, 05:04:56,-43.030693,147.368622,-30.09,0,340,0,184,1
19/12/15, 05:06:40,-43.030693,147.368622,-30.09,0,340,0,0, 
19/12/15, 05:08:26,-43.034012,147.36972,-12.98,4356,137,0,379.69, 
19/12/15, 05:10:09,-43.034012,147.36972,-12.98,4356,137,0,0,1
19/12/15, 05:11:54,-43.037075,147.37114,0.81,0,70,0,359.61,1
19/12/15, 05:15:21,-43.037075,147.37114,0.81,0,70,0,0, 
19/12/15, 05:16:59,-43.040741,147.373428,3.72,2448,199,0,448.05,1
19/12/15, 05:19:18,-43.04224,147.374374,18.56,4968,156,0,183.56,1
19/12/15, 05:21:24,-43.04224,147.374374,18.56,4968,156,0,0,1
19/12/15, 05:23:02,-43.044876,147.375992,-7.33,0,86,0,321.25, 
19/12/15, 05:24:45,-43.046307,147.375977,-42.6,10944,182,0,159.12,1
19/12/15, 05:26:28,-43.04689,147.377594,-31.2,6012,67,0,146.52,1
19/12/15, 05:28:13,-43.048279,147.378174,-2.28,3384,146,0,161.48,1
19/12/15, 05:29:48,-43.049446,147.378891,-29.9,4428,260,0,142.24,1
19/12/15, 05:31:29,-43.049446,147.378891,-29.9,4428,260,0,0,1
19/12/15, 05:33:04,-43.052044,147.380219,35.7,4176,138,0,308.38, 
19/12/15, 05:34:47,-43.052044,147.380219,35.7,4176,138,0,0,1
19/12/15, 05:36:32,-43.05442,147.382401,1.22,3564,103,0,318.17,1
19/12/15, 05:41:43,-43.05442,147.382401,1.22,3564,103,0,0,1
19/12/15, 05:43:26,-43.058575,147.387909,-71.31,5184,59,0,643.22,1
19/12/15, 05:45:01,-43.060318,147.388092,17.63,5652,209,0,194.38,1
19/12/15, 05:46:38,-43.061417,147.388535,33.85,7020,218,0,127.39,1
19/12/15, 05:48:22,-43.062145,147.389954,-5.45,3564,205,0,140.86,1
19/12/15, 05:49:56,-43.064018,147.390457,-3.04,3456,176,0,212.24,1
19/12/15, 05:51:33,-43.065357,147.390976,5.35,0,186,0,154.74,1
19/12/15, 05:53:17,-43.065357,147.390976,5.35,0,186,0,0, 
19/12/15, 05:55:01,-43.068073,147.392242,-11.42,0,121,0,319.04, 
19/12/15, 05:56:43,-43.069466,147.393311,63.99,0,0,0,177.58, 
19/12/15, 05:58:19,-43.070614,147.394119,1.65,0,145,0,143.54, 
19/12/15, 06:00:08,-43.071945,147.39537,2.84,4860,112,0,179.53,1
19/12/15, 06:01:54,-43.073185,147.396362,-3.91,2412,149,0,159.7,1
19/12/15, 06:03:42,-43.074535,147.397064,-4.29,2160,160,0,160.58,1
19/12/15, 06:05:26,-43.075924,147.397736,-11.95,4176,160,0,163.81,1
19/12/15, 06:07:17,-43.077282,147.398224,-2.18,3600,158,0,156.12,1
19/12/15, 06:09:06,-43.078297,147.398682,-5.19,3600,172,0,118.84,1
19/12/15, 06:11:01,-43.079029,147.398911,-0.48,2484,171,0,83.49,1
19/12/15, 06:12:52,-43.079342,147.398575,1.36,756,235,0,44.23,1
19/12/15, 06:14:40,-43.079628,147.39856,0.36,1008,238,0,31.83, 
19/12/15, 06:16:24,-43.079628,147.39856,0.36,1008,238,0,0, 
19/12/15, 06:18:26,-43.081448,147.400162,0.95,0,0,0,240.59, 
19/12/15, 06:55:13,-43.081448,147.400162,0.95,0,0,0,0, 
19/12/15, 06:57:52,-43.107727,147.426346,2.19,2844,162,0,3613.7,1
19/12/15, 06:59:35,-43.108009,147.42659,3.29,1332,130,0,37.09,1
19/12/15, 07:01:19,-43.10825,147.42691,-6.62,1260,141,0,37.32, 
19/12/15, 07:03:01,-43.108582,147.427185,-1.19,2268,172,0,43.14,1
19/12/15, 07:04:43,-43.108932,147.427475,-4.47,1476,129,0,45.48,1
19/12/15, 07:06:25,-43.109264,147.427887,3.01,2664,122,0,49.81, 
19/12/15, 07:08:14,-43.109856,147.428909,-12.99,3096,98,0,105.91,1
19/12/15, 07:09:57,-43.110863,147.429657,2.09,2268,115,0,127.38,1
19/12/15, 07:13:25,-43.110863,147.429657,2.09,2268,115,0,0,1
19/12/15, 07:15:04,-43.112301,147.43161,3.45,2556,109,0,225.17, 
19/12/15, 07:16:48,-43.112301,147.43161,3.45,2556,109,0,0,1
19/12/15, 07:18:32,-43.11372,147.433212,2.44,2916,136,0,204.47,1
19/12/15, 07:20:10,-43.114826,147.434372,-3.04,2700,130,0,154.89,1
19/12/15, 07:23:38,-43.114826,147.434372,-3.04,2700,130,0,0,1
19/12/15, 07:25:24,-43.11776,147.437897,-0.79,2952,133,0,433.94, 
19/12/15, 07:28:51,-43.11776,147.437897,-0.79,2952,133,0,0,1
19/12/15, 07:30:35,-43.121017,147.440872,4.22,5076,149,0,435.28,1
19/12/15, 07:34:02,-43.121017,147.440872,4.22,5076,149,0,0,1
19/12/15, 07:35:46,-43.123993,147.442261,-115.74,6120,198,0,349.59,1
19/12/15, 07:37:24,-43.124428,147.442902,-1.2,2268,145,0,71.03,1
19/12/15, 07:39:10,-43.125305,147.442902,4.54,2160,161,0,97.52,1
19/12/15, 07:40:50,-43.125572,147.443466,0.4,1584,92,0,54.56,1
19/12/15, 07:42:34,-43.125477,147.443726,-10.44,3708,276,0,23.6, 
19/12/15, 07:44:14,-43.125256,147.444016,5.51,1512,117,0,34.03,1
19/12/15, 07:45:53,-43.125568,147.444305,4.52,2376,128,0,41.88,1
19/12/15, 07:47:31,-43.125866,147.44458,5.4,2196,141,0,39.95, 
19/12/15, 07:49:10,-43.126179,147.444763,2.64,1764,0,0,37.84,1
19/12/15, 07:50:51,-43.126465,147.444916,2.61,2160,181,0,34.14,1
19/12/15, 07:52:30,-43.126804,147.445038,-1.28,864,0,0,38.97, 
19/12/15, 07:54:11,-43.127117,147.445221,-1.72,1836,108,0,37.84,1
19/12/15, 07:55:54,-43.127468,147.445389,-2.15,1296,168,0,41.34,1
19/12/15, 07:57:34,-43.127739,147.445419,-1.76,864,229,0,30.23, 
19/12/15, 07:59:14,-43.127987,147.445465,4.37,2016,0,0,27.83,1
19/12/15, 08:00:52,-43.128155,147.445175,1.25,1296,248,0,30.05,1
19/12/15, 08:02:33,-43.128826,147.445496,-0.67,4896,181,0,79.03, 
19/12/15, 08:04:17,-43.128826,147.445496,-0.67,4896,181,0,0,1
19/12/15, 08:05:57,-43.130016,147.447601,1.03,1260,122,0,216.08,1
19/12/15, 08:07:47,-43.130199,147.449158,-0.36,3636,111,0,127.98,1
19/12/15, 08:11:14,-43.130199,147.449158,-0.36,3636,111,0,0,1
19/12/15, 08:12:58,-43.130707,147.450653,-3.46,1764,208,0,133.82,1
19/12/15, 08:14:50,-43.130714,147.450943,7.32,2412,21,0,23.55,1
19/12/15, 08:16:41,-43.130165,147.451355,-20.19,2628,142,0,69.6, 
19/12/15, 08:18:25,-43.130165,147.451355,-20.19,2628,142,0,0,1
19/12/15, 08:20:13,-43.130558,147.454239,1.5,2484,116,0,238.08,1
19/12/15, 10:02:22,-43.130558,147.454239,1.5,2484,116,0,0, 
19/12/15, 10:07:34,-43.122787,147.466476,1.66,1836,205,0,1316.39,1
19/12/15, 10:09:12,-43.123005,147.466476,3.41,0,0,0,24.24, 
19/12/15, 10:10:48,-43.123287,147.466309,1.25,0,0,0,34.16, 
19/12/15, 10:12:25,-43.123589,147.466171,-0.07,0,55,0,35.4, 
19/12/15, 10:14:01,-43.123772,147.466202,-0.69,2232,357,0,20.5,1
19/12/15, 10:15:47,-43.123955,147.466568,-4.13,2340,70,0,36.01,1
19/12/15, 10:17:23,-43.124332,147.466812,3.41,0,155,0,46.36, 
19/12/15, 10:19:01,-43.124382,147.467194,-4.65,0,13,0,31.5, 
19/12/15, 10:20:38,-43.124496,147.467163,1.08,0,0,0,12.92, 
19/12/15, 10:22:15,-43.124611,147.467072,2.32,0,187,0,14.77, 
19/12/15, 10:23:52,-43.124672,147.467087,-2.97,0,201,0,6.89, 
19/12/15, 10:25:30,-43.124825,147.467102,1.7,828,356,0,17.06,1
