Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/01/08, 04:12:35, -43.271561, 147.350983, -5.37,  0.00, 156, 0, 158.08, 
2016/01/08, 04:14:16, -43.272297, 147.352371, -3.91,  3960.00, 130, 0, 139.02, 
2016/01/08, 04:15:56, -43.272297, 147.352371, -3.91,  3960.00, 130, 0, 0.00, 1
2016/01/08, 04:17:31, -43.274204, 147.354446, -20.49,  0.00, 350, 0, 270.53, 1
2016/01/08, 04:19:06, -43.275059, 147.355392, -51.37,  0.00, 128, 0, 122.08, 
2016/01/08, 04:20:39, -43.275707, 147.356216, 2.03,  5400.00, 288, 0, 98.19, 1
2016/01/08, 04:22:19, -43.276581, 147.357224, -5.80,  2376.00, 223, 0, 126.90, 1
2016/01/08, 04:24:01, -43.277428, 147.358139, -5.57,  0.00, 0, 0, 119.82, 1
2016/01/08, 04:25:40, -43.278721, 147.358948, -46.83,  0.00, 107, 0, 157.99, 
2016/01/08, 04:27:12, -43.279358, 147.360184, 20.37,  0.00, 0, 0, 122.59, 
2016/01/08, 04:28:52, -43.280125, 147.360916, 7.70,  0.00, 229, 0, 103.85, 
2016/01/08, 04:30:34, -43.280125, 147.360916, 7.70,  0.00, 229, 0, 0.00, 
2016/01/08, 04:32:07, -43.282051, 147.362350, 17.38,  0.00, 238, 0, 243.60, 
2016/01/08, 04:33:40, -43.283104, 147.363068, -53.99,  10224.00, 262, 0, 130.72, 1
2016/01/08, 04:35:13, -43.283787, 147.364182, -23.53,  0.00, 199, 0, 117.90, 1
2016/01/08, 04:36:44, -43.284763, 147.364624, -1.73,  3132.00, 122, 0, 114.27, 1
2016/01/08, 04:38:24, -43.285629, 147.365555, -2.60,  2844.00, 163, 0, 122.28, 1
2016/01/08, 04:40:04, -43.286442, 147.366196, 8.99,  2772.00, 94, 0, 104.23, 1
2016/01/08, 04:41:36, -43.287136, 147.366989, -3.76,  0.00, 0, 0, 100.37, 1
2016/01/08, 04:43:10, -43.287788, 147.367767, 21.24,  0.00, 157, 0, 96.03, 
2016/01/08, 04:44:43, -43.288460, 147.368164, 12.98,  0.00, 106, 0, 81.34, 
2016/01/08, 04:46:14, -43.288937, 147.369064, 6.67,  5004.00, 59, 0, 90.11, 1
2016/01/08, 04:47:45, -43.289463, 147.369553, 10.98,  2988.00, 157, 0, 70.62, 1
2016/01/08, 04:49:23, -43.289463, 147.369553, 10.98,  2988.00, 157, 0, 0.00, 1
2016/01/08, 04:50:56, -43.291443, 147.370712, -20.15,  9720.00, 96, 0, 239.32, 
2016/01/08, 04:52:38, -43.291443, 147.370712, -20.15,  9720.00, 96, 0, 0.00, 1
2016/01/08, 04:54:13, -43.293072, 147.372864, 0.24,  2952.00, 112, 0, 251.29, 1
2016/01/08, 04:55:48, -43.293907, 147.373367, -16.96,  1548.00, 161, 0, 101.38, 1
2016/01/08, 04:57:38, -43.294338, 147.373825, -27.04,  1476.00, 256, 0, 60.59, 1
2016/01/08, 04:59:29, -43.294579, 147.374557, -9.63,  2772.00, 106, 0, 65.02, 1
2016/01/08, 05:01:02, -43.294727, 147.375046, -18.83,  1080.00, 114, 0, 42.86, 1
2016/01/08, 05:02:55, -43.294823, 147.375626, -12.86,  2088.00, 91, 0, 48.14, 
2016/01/08, 05:04:27, -43.294891, 147.375870, -22.72,  0.00, 0, 0, 21.15, 
2016/01/08, 05:06:19, -43.295017, 147.376511, -14.07,  720.00, 105, 0, 53.74, 1
2016/01/08, 05:07:52, -43.295052, 147.376862, -1.20,  0.00, 74, 0, 28.67, 1
2016/01/08, 05:09:45, -43.295151, 147.377258, -14.10,  2808.00, 77, 0, 33.89, 
2016/01/08, 05:11:18, -43.295258, 147.377289, -39.91,  2700.00, 135, 0, 12.16, 
2016/01/08, 05:12:50, -43.295345, 147.378036, -5.57,  540.00, 43, 0, 61.22, 1
2016/01/08, 05:14:22, -43.295464, 147.378143, -21.03,  1368.00, 146, 0, 15.81, 1
2016/01/08, 05:15:55, -43.295631, 147.378540, -20.23,  3852.00, 64, 0, 37.11, 
2016/01/08, 05:17:37, -43.295830, 147.379150, -10.40,  1188.00, 140, 0, 54.10, 
2016/01/08, 05:20:58, -43.295830, 147.379150, -10.40,  1188.00, 140, 0, 0.00, 1
2016/01/08, 05:22:38, -43.299171, 147.382629, -21.08,  0.00, 0, 0, 466.14, 1
2016/01/08, 05:24:18, -43.299171, 147.382629, -21.08,  0.00, 0, 0, 0.00, 
2016/01/08, 05:25:57, -43.301918, 147.383499, -84.73,  0.00, 0, 0, 313.46, 
2016/01/08, 05:40:59, -43.301918, 147.383499, -84.73,  0.00, 0, 0, 0.00, 
2016/01/08, 05:42:38, -43.312817, 147.396988, -8.64,  0.00, 0, 0, 1630.96, 
2016/01/08, 05:44:18, -43.313747, 147.398544, 9.06,  0.00, 0, 0, 162.92, 
