Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/01/12, 03:51:13, -43.272057, 147.352692, -7.74,  4212.00, 337, 0, 181.11, 1
2016/01/12, 03:52:46, -43.272495, 147.353577, -10.72,  7488.00, 56, 0, 86.64, 1
2016/01/12, 03:54:28, -43.272495, 147.353577, -10.72,  7488.00, 56, 0, 0.00, 1
2016/01/12, 03:56:10, -43.273685, 147.355545, 28.29,  4212.00, 11, 0, 207.11, 1
2016/01/12, 03:57:44, -43.274288, 147.356339, -8.37,  0.00, 182, 0, 92.89, 1
2016/01/12, 03:59:25, -43.275265, 147.357574, 13.57,  4788.00, 131, 0, 147.64, 1
2016/01/12, 04:01:04, -43.275475, 147.357834, 3.47,  0.00, 0, 0, 31.44, 1
2016/01/12, 04:02:47, -43.276012, 147.358429, -4.18,  9504.00, 88, 0, 76.72, 1
2016/01/12, 04:04:30, -43.276817, 147.359161, 2.57,  648.00, 111, 0, 107.35, 1
2016/01/12, 04:06:06, -43.277531, 147.359772, 38.46,  6948.00, 296, 0, 93.54, 1
2016/01/12, 04:07:48, -43.277531, 147.359772, 38.46,  6948.00, 296, 0, 0.00, 1
2016/01/12, 04:09:23, -43.279213, 147.361115, -12.72,  6084.00, 198, 0, 216.33, 1
2016/01/12, 04:11:06, -43.279884, 147.361542, 7.04,  1008.00, 206, 0, 82.23, 1
2016/01/12, 04:12:50, -43.280521, 147.362045, 23.79,  5292.00, 155, 0, 81.70, 1
2016/01/12, 04:14:31, -43.281178, 147.363342, 70.83,  4716.00, 161, 0, 127.91, 1
2016/01/12, 04:16:04, -43.281944, 147.363556, 4.95,  0.00, 141, 0, 86.92, 1
2016/01/12, 04:17:48, -43.281944, 147.363556, 4.95,  0.00, 141, 0, 0.00, 
2016/01/12, 04:19:24, -43.283424, 147.365295, 9.09,  5976.00, 221, 0, 216.56, 1
2016/01/12, 04:21:00, -43.284191, 147.365723, 1.41,  0.00, 165, 0, 92.05, 1
