Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/01/10, 03:43:58, -43.272457, 147.350586, 11.16,  540.00, 154, 0, 158.63, 1
2016/01/10, 03:45:31, -43.273384, 147.351105, 2.79,  0.00, 0, 0, 111.31, 1
2016/01/10, 03:47:04, -43.274246, 147.351471, 5.84,  0.00, 130, 0, 100.33, 
2016/01/10, 03:48:37, -43.274612, 147.352005, 6.90,  0.00, 0, 0, 59.37, 
2016/01/10, 03:50:18, -43.274612, 147.352005, 6.90,  0.00, 0, 0, 0.00, 
2016/01/10, 03:51:52, -43.275944, 147.353622, 2.22,  0.00, 119, 0, 197.67, 
2016/01/10, 03:53:33, -43.275944, 147.353622, 2.22,  0.00, 119, 0, 0.00, 
2016/01/10, 03:55:17, -43.277100, 147.354263, 11.31,  3312.00, 155, 0, 138.62, 1
2016/01/10, 03:56:54, -43.277912, 147.354218, -0.27,  0.00, 0, 0, 90.36, 1
2016/01/10, 03:58:27, -43.278652, 147.354431, 3.76,  0.00, 0, 0, 84.07, 
2016/01/10, 04:00:07, -43.278652, 147.354996, -2.43,  2124.00, 191, 0, 45.74, 
2016/01/10, 04:01:48, -43.278652, 147.354996, -2.43,  2124.00, 191, 0, 0.00, 1
2016/01/10, 04:03:21, -43.279488, 147.354279, 5.25,  0.00, 0, 0, 109.59, 1
2016/01/10, 04:04:53, -43.279808, 147.354187, 15.59,  0.00, 0, 0, 36.35, 
2016/01/10, 04:06:25, -43.280140, 147.354080, 9.97,  0.00, 0, 0, 37.92, 
2016/01/10, 04:07:58, -43.280479, 147.353973, 11.97,  0.00, 0, 0, 38.68, 
2016/01/10, 04:09:30, -43.280834, 147.353806, 16.00,  0.00, 0, 0, 41.72, 
2016/01/10, 04:11:03, -43.281200, 147.353714, 6.16,  0.00, 0, 0, 41.37, 
2016/01/10, 04:12:36, -43.281532, 147.353622, 10.99,  0.00, 151, 0, 37.66, 
2016/01/10, 04:14:09, -43.281822, 147.353638, 1.99,  0.00, 121, 0, 32.27, 
2016/01/10, 04:15:42, -43.281933, 147.354004, 10.27,  0.00, 0, 0, 32.10, 
2016/01/10, 04:17:15, -43.282215, 147.354172, 8.67,  0.00, 0, 0, 34.18, 
2016/01/10, 04:18:48, -43.282585, 147.354263, 11.85,  0.00, 124, 0, 41.80, 
2016/01/10, 04:20:21, -43.282955, 147.354263, 3.77,  0.00, 195, 0, 41.14, 
2016/01/10, 04:21:54, -43.283279, 147.354218, 3.27,  0.00, 143, 0, 36.21, 
2016/01/10, 04:23:27, -43.283508, 147.354172, 10.21,  0.00, 158, 0, 25.73, 
2016/01/10, 04:25:00, -43.283798, 147.354172, 2.46,  0.00, 0, 0, 32.25, 
2016/01/10, 04:26:33, -43.284107, 147.354095, 2.32,  0.00, 0, 0, 34.92, 
2016/01/10, 04:28:09, -43.284397, 147.353943, 7.01,  0.00, 270, 0, 34.51, 
2016/01/10, 04:29:42, -43.284695, 147.354050, 2.82,  0.00, 0, 0, 34.25, 
2016/01/10, 04:31:22, -43.285526, 147.354233, -42.02,  0.00, 0, 0, 93.58, 
2016/01/10, 04:33:04, -43.285526, 147.354233, -42.02,  0.00, 0, 0, 0.00, 
2016/01/10, 04:34:40, -43.287521, 147.354599, 0.81,  0.00, 49, 0, 223.80, 
2016/01/10, 04:36:13, -43.288177, 147.355072, 6.14,  0.00, 0, 0, 82.38, 
2016/01/10, 04:37:48, -43.288425, 147.355392, 6.69,  0.00, 163, 0, 37.83, 
2016/01/10, 04:39:21, -43.288612, 147.355591, 2.91,  1044.00, 89, 0, 26.30, 1
2016/01/10, 04:40:54, -43.288700, 147.355713, -0.27,  0.00, 0, 0, 13.90, 1
2016/01/10, 04:42:27, -43.288868, 147.355896, 2.37,  180.00, 161, 0, 23.84, 
2016/01/10, 04:44:00, -43.289055, 147.355972, 2.61,  1548.00, 140, 0, 21.68, 
2016/01/10, 04:45:35, -43.289280, 147.356033, 1.94,  0.00, 143, 0, 25.50, 
2016/01/10, 04:47:08, -43.289471, 147.356140, 4.48,  0.00, 0, 0, 22.94, 
2016/01/10, 04:48:51, -43.289608, 147.356094, -17.60,  540.00, 0, 0, 15.68, 1
2016/01/10, 04:50:25, -43.289803, 147.356247, -9.90,  756.00, 158, 0, 24.97, 1
2016/01/10, 04:51:58, -43.289982, 147.356598, 11.89,  1080.00, 164, 0, 34.69, 
2016/01/10, 04:53:31, -43.290138, 147.356354, -18.52,  0.00, 86, 0, 26.29, 
2016/01/10, 04:55:04, -43.290291, 147.356750, -5.95,  0.00, 0, 0, 36.29, 
2016/01/10, 04:56:37, -43.290512, 147.356918, -7.34,  0.00, 100, 0, 28.09, 
2016/01/10, 04:58:10, -43.290768, 147.356979, -21.17,  756.00, 142, 0, 28.89, 1
2016/01/10, 04:59:43, -43.290997, 147.357361, -26.66,  1296.00, 124, 0, 40.05, 1
2016/01/10, 05:01:26, -43.291336, 147.357864, -13.29,  1728.00, 112, 0, 55.48, 1
2016/01/10, 05:03:00, -43.291630, 147.358032, -21.19,  1692.00, 108, 0, 35.41, 1
2016/01/10, 05:04:33, -43.291981, 147.358627, -3.42,  1080.00, 124, 0, 61.99, 
2016/01/10, 05:06:14, -43.291981, 147.358627, -3.42,  1080.00, 124, 0, 0.00, 1
2016/01/10, 05:07:55, -43.293201, 147.359070, -5.01,  7596.00, 104, 0, 140.32, 1
2016/01/10, 05:09:40, -43.294327, 147.360672, -6.02,  1872.00, 95, 0, 180.24, 1
2016/01/10, 05:13:03, -43.294327, 147.360672, -6.02,  1872.00, 95, 0, 0.00, 1
2016/01/10, 05:14:38, -43.297237, 147.363342, -8.54,  0.00, 114, 0, 389.09, 
2016/01/10, 05:16:19, -43.297237, 147.363342, -8.54,  0.00, 114, 0, 0.00, 
2016/01/10, 05:18:08, -43.299145, 147.365509, -0.89,  2952.00, 116, 0, 275.26, 
2016/01/10, 05:19:49, -43.299145, 147.365509, -0.89,  2952.00, 116, 0, 0.00, 1
2016/01/10, 05:21:35, -43.301147, 147.367279, -12.90,  324.00, 185, 0, 264.71, 1
2016/01/10, 05:23:20, -43.302025, 147.368561, -7.58,  2844.00, 95, 0, 142.46, 1
2016/01/10, 05:25:04, -43.302807, 147.369751, -28.29,  1980.00, 169, 0, 129.75, 1
