Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/01/12, 04:11:20, -43.271233, 147.350540, 19.99,  13176.00, 150, 0, 146.95, 
2016/01/12, 04:16:28, -43.271233, 147.350540, 19.99,  13176.00, 150, 0, 0.00, 1
2016/01/12, 04:18:09, -43.275517, 147.356384, -64.19,  7236.00, 85, 0, 671.39, 1
2016/01/12, 04:19:51, -43.275517, 147.356384, -64.19,  7236.00, 85, 0, 0.00, 1
2016/01/12, 04:21:35, -43.277962, 147.357300, -26.71,  2160.00, 152, 0, 281.80, 1
2016/01/12, 04:23:17, -43.278839, 147.358749, 37.83,  5832.00, 85, 0, 152.54, 1
2016/01/12, 04:25:00, -43.279881, 147.359909, 28.51,  2340.00, 136, 0, 149.14, 1
2016/01/12, 04:26:41, -43.279881, 147.359909, 28.51,  2340.00, 136, 0, 0.00, 1
2016/01/12, 04:28:23, -43.282856, 147.362869, -138.56,  3492.00, 120, 0, 408.47, 1
2016/01/12, 04:30:09, -43.283176, 147.362839, 32.96,  13572.00, 230, 0, 35.67, 1
2016/01/12, 04:33:32, -43.283176, 147.362839, 32.96,  13572.00, 230, 0, 0.00, 
2016/01/12, 04:35:16, -43.286251, 147.366714, -15.25,  1584.00, 82, 0, 464.00, 1
2016/01/12, 04:36:49, -43.287228, 147.367554, 0.98,  1476.00, 80, 0, 128.16, 1
2016/01/12, 04:38:33, -43.288315, 147.368546, -18.98,  5544.00, 130, 0, 145.11, 1
2016/01/12, 04:40:15, -43.289402, 147.368896, -33.60,  0.00, 143, 0, 124.14, 1
2016/01/12, 04:41:49, -43.290405, 147.370590, -19.43,  0.00, 140, 0, 176.74, 
2016/01/12, 04:43:30, -43.290493, 147.372269, 125.71,  7560.00, 88, 0, 136.25, 1
2016/01/12, 04:45:14, -43.291798, 147.371902, -79.02,  7128.00, 59, 0, 148.12, 1
2016/01/12, 04:46:56, -43.293026, 147.374008, 42.59,  6732.00, 158, 0, 218.40, 1
2016/01/12, 04:48:37, -43.293671, 147.376007, 66.66,  29412.00, 79, 0, 176.97, 1
2016/01/12, 04:50:21, -43.294540, 147.376129, 23.24,  0.00, 0, 0, 97.13, 1
2016/01/12, 04:55:26, -43.294540, 147.376129, 23.24,  0.00, 0, 0, 0.00, 
2016/01/12, 04:57:02, -43.299141, 147.378464, 6.28,  0.00, 0, 0, 545.39, 
2016/01/12, 04:58:44, -43.300510, 147.379135, 64.31,  10476.00, 108, 0, 161.62, 1
2016/01/12, 05:00:25, -43.301464, 147.379684, 71.60,  900.00, 0, 0, 115.01, 1
2016/01/12, 05:02:08, -43.302708, 147.379379, -28.95,  4860.00, 184, 0, 140.51, 1
2016/01/12, 05:03:51, -43.303638, 147.380600, 45.80,  0.00, 0, 0, 143.02, 1
2016/01/12, 05:05:36, -43.304977, 147.380188, -19.36,  3960.00, 143, 0, 152.58, 1
2016/01/12, 05:07:22, -43.306030, 147.380630, 26.46,  4320.00, 116, 0, 122.43, 1
2016/01/12, 05:09:06, -43.307323, 147.380630, -10.26,  1512.00, 204, 0, 143.78, 1
2016/01/12, 05:10:46, -43.308578, 147.379166, -20.63,  0.00, 0, 0, 183.05, 1
2016/01/12, 05:12:28, -43.309223, 147.381393, -7.17,  0.00, 0, 0, 193.94, 
2016/01/12, 05:14:17, -43.310638, 147.381668, -17.00,  4680.00, 191, 0, 158.91, 1
2016/01/12, 05:16:01, -43.311378, 147.382553, 28.82,  0.00, 0, 0, 109.08, 1
2016/01/12, 05:17:35, -43.312416, 147.382385, -52.71,  2448.00, 267, 0, 116.22, 
2016/01/12, 05:19:09, -43.312225, 147.382996, 2.93,  1980.00, 203, 0, 53.80, 
2016/01/12, 05:20:44, -43.312149, 147.383011, 7.35,  1008.00, 126, 0, 8.54, 
2016/01/12, 05:22:45, -43.312164, 147.382797, -16.39,  756.00, 349, 0, 17.39, 
2016/01/12, 05:24:20, -43.312054, 147.382675, -26.17,  0.00, 68, 0, 15.72, 
2016/01/12, 05:25:57, -43.311825, 147.383072, 1.28,  0.00, 294, 0, 40.99, 
2016/01/12, 05:27:52, -43.311680, 147.384048, 45.19,  972.00, 64, 0, 80.60, 
2016/01/12, 05:29:28, -43.311924, 147.383499, -10.31,  0.00, 167, 0, 52.05, 
2016/01/12, 05:31:02, -43.311764, 147.384033, 9.62,  1656.00, 313, 0, 46.73, 
2016/01/12, 05:32:37, -43.311626, 147.384232, 17.30,  0.00, 36, 0, 22.24, 
2016/01/12, 05:34:11, -43.311565, 147.383835, -0.80,  0.00, 79, 0, 32.83, 
2016/01/12, 05:35:51, -43.311764, 147.385361, 9.58,  0.00, 19, 0, 125.43, 
2016/01/12, 05:37:33, -43.311764, 147.385361, 9.58,  0.00, 19, 0, 0.00, 
2016/01/12, 05:39:21, -43.314022, 147.386261, 5.54,  1512.00, 0, 0, 261.42, 
2016/01/12, 05:46:11, -43.314022, 147.386261, 5.54,  1512.00, 0, 0, 0.00, 1
2016/01/12, 05:47:52, -43.318001, 147.390900, 36.56,  1980.00, 136, 0, 580.19, 1
2016/01/12, 05:58:02, -43.318001, 147.390900, 36.56,  1980.00, 136, 0, 0.00, 1
2016/01/12, 05:59:58, -43.323624, 147.396103, -1.51,  1044.00, 64, 0, 753.72, 
2016/01/12, 06:08:27, -43.323624, 147.396103, -1.51,  1044.00, 64, 0, 0.00, 1
2016/01/12, 06:10:07, -43.328339, 147.403931, -45.37,  12888.00, 241, 0, 822.09, 1
2016/01/12, 07:51:50, -43.328339, 147.403931, -45.37,  12888.00, 241, 0, 0.00, 
2016/01/12, 07:55:33, -43.379452, 147.437759, -0.41,  4680.00, 14, 0, 6307.37, 1
2016/01/12, 07:57:07, -43.379093, 147.437866, -0.84,  0.00, 36, 0, 40.84, 1
2016/01/12, 07:58:40, -43.378658, 147.437988, 1.01,  0.00, 289, 0, 49.36, 
2016/01/12, 08:00:13, -43.378223, 147.438141, -3.67,  252.00, 54, 0, 49.93, 1
2016/01/12, 08:01:46, -43.377842, 147.438248, -0.56,  0.00, 2, 0, 43.24, 1
2016/01/12, 08:03:19, -43.377522, 147.438492, -4.75,  0.00, 0, 0, 40.68, 
2016/01/12, 08:04:52, -43.377232, 147.438721, -8.95,  0.00, 105, 0, 37.18, 
2016/01/12, 08:06:25, -43.376873, 147.438812, -0.15,  0.00, 51, 0, 40.59, 
2016/01/12, 08:07:58, -43.376492, 147.438858, -1.97,  0.00, 8, 0, 42.53, 
2016/01/12, 08:09:32, -43.376087, 147.439056, -2.80,  0.00, 19, 0, 47.79, 
2016/01/12, 08:11:05, -43.375786, 147.439362, -5.61,  0.00, 0, 0, 41.62, 
2016/01/12, 08:12:38, -43.375492, 147.439468, 5.50,  0.00, 31, 0, 33.80, 
2016/01/12, 08:14:11, -43.375278, 147.439743, 3.07,  0.00, 128, 0, 32.56, 
2016/01/12, 08:15:52, -43.375278, 147.439743, 3.07,  0.00, 128, 0, 0.00, 
2016/01/12, 08:17:26, -43.376560, 147.440338, 0.94,  0.00, 0, 0, 150.44, 
2016/01/12, 08:20:49, -43.376560, 147.440338, 0.94,  0.00, 0, 0, 0.00, 
2016/01/12, 08:22:21, -43.378002, 147.440475, -2.77,  1404.00, 97, 0, 160.72, 
2016/01/12, 08:23:55, -43.378384, 147.440170, -1.77,  0.00, 162, 0, 49.11, 
2016/01/12, 08:25:29, -43.378891, 147.439667, -1.60,  0.00, 53, 0, 69.50, 
2016/01/12, 08:27:06, -43.379215, 147.439682, -4.05,  3276.00, 8, 0, 36.05, 1
2016/01/12, 08:28:40, -43.379074, 147.439941, -3.82,  0.00, 54, 0, 26.15, 1
2016/01/12, 08:30:21, -43.379784, 147.440323, -6.53,  0.00, 22, 0, 84.77, 
2016/01/12, 08:31:54, -43.380451, 147.440628, 3.52,  1080.00, 136, 0, 78.16, 
2016/01/12, 08:33:28, -43.380344, 147.440796, -4.15,  0.00, 0, 0, 18.05, 
2016/01/12, 08:35:09, -43.380344, 147.440796, -4.15,  0.00, 0, 0, 0.00, 
2016/01/12, 08:36:42, -43.380917, 147.441620, -1.17,  0.00, 344, 0, 92.16, 
2016/01/12, 08:38:15, -43.380760, 147.441925, -0.71,  0.00, 84, 0, 30.21, 
2016/01/12, 08:39:48, -43.380501, 147.442276, -2.16,  0.00, 40, 0, 40.42, 
2016/01/12, 08:41:21, -43.380230, 147.442474, -4.24,  0.00, 351, 0, 34.12, 
2016/01/12, 08:42:54, -43.379902, 147.442688, -3.58,  0.00, 0, 0, 40.36, 
2016/01/12, 08:44:27, -43.379555, 147.442871, -0.38,  0.00, 0, 0, 41.32, 
2016/01/12, 08:46:00, -43.379395, 147.442932, 0.87,  0.00, 0, 0, 18.46, 
2016/01/12, 08:47:33, -43.379372, 147.442642, 2.26,  0.00, 0, 0, 23.58, 
2016/01/12, 08:49:07, -43.379307, 147.442291, -5.42,  0.00, 162, 0, 29.27, 
2016/01/12, 08:50:40, -43.379166, 147.442001, -5.89,  0.00, 335, 0, 28.20, 
2016/01/12, 08:52:13, -43.378860, 147.441711, -1.55,  0.00, 0, 0, 41.32, 
2016/01/12, 08:53:46, -43.378616, 147.441589, 1.19,  0.00, 0, 0, 28.87, 
2016/01/12, 08:55:20, -43.378410, 147.441589, -7.52,  0.00, 336, 0, 22.91, 
2016/01/12, 08:56:53, -43.378086, 147.441406, 0.68,  0.00, 0, 0, 38.94, 
2016/01/12, 08:58:26, -43.377811, 147.441299, -0.27,  0.00, 349, 0, 31.78, 
2016/01/12, 08:59:59, -43.377506, 147.441193, -4.12,  216.00, 344, 0, 34.98, 1
2016/01/12, 09:01:32, -43.377293, 147.441345, 2.21,  0.00, 12, 0, 26.68, 1
2016/01/12, 09:03:05, -43.377029, 147.441589, -3.69,  0.00, 0, 0, 35.36, 
2016/01/12, 09:04:38, -43.376770, 147.441803, -1.13,  0.00, 0, 0, 33.59, 
2016/01/12, 09:06:11, -43.376465, 147.442108, -3.58,  0.00, 82, 0, 41.93, 
2016/01/12, 09:07:46, -43.375885, 147.443024, -3.63,  0.00, 61, 0, 98.19, 
2016/01/12, 09:09:21, -43.375877, 147.443863, 1.32,  0.00, 49, 0, 67.82, 
2016/01/12, 09:10:54, -43.375427, 147.444260, -3.42,  0.00, 13, 0, 59.44, 
2016/01/12, 09:12:27, -43.375099, 147.444473, 0.60,  0.00, 12, 0, 40.33, 
2016/01/12, 09:14:01, -43.374550, 147.444626, -1.69,  0.00, 16, 0, 62.29, 
2016/01/12, 09:15:36, -43.374043, 147.444794, -3.60,  0.00, 294, 0, 57.99, 
2016/01/12, 09:17:09, -43.373615, 147.445053, 0.83,  0.00, 0, 0, 51.99, 
2016/01/12, 09:18:43, -43.373375, 147.445236, -26.10,  972.00, 293, 0, 30.51, 1
2016/01/12, 09:20:17, -43.373001, 147.445557, -2.67,  0.00, 355, 0, 49.02, 1
2016/01/12, 09:21:52, -43.372673, 147.445755, 0.54,  2232.00, 42, 0, 39.83, 
2016/01/12, 09:23:25, -43.372330, 147.445999, -1.70,  0.00, 0, 0, 42.94, 
2016/01/12, 09:24:59, -43.372013, 147.446198, -0.67,  0.00, 18, 0, 38.75, 
2016/01/12, 09:26:34, -43.371605, 147.446472, 1.11,  2952.00, 60, 0, 50.48, 1
